Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
11,3,-4.73846,-3.862,-621.047,-185770,8750.74,4623.6,64.0903,377.739,7.86,1.16486,2.034,-132.997,3842.2,-2522.46,852.125,77.0338,756.111,-478
11,4,-5.04364,-3.55682,-616.164,-181650,9940.93,1602.35,66.1336,373.423,7.86,2.38556,3.2547,-131.166,4940.83,-2247.8,1676.1,78.863,747.332,-478
11,5,-5.04364,-3.55682,-616.164,-182474,9116.95,4486.27,64.7963,374.76,7.86,1.77521,4.17023,-137.88,5398.59,-2247.8,1401.44,79.6974,745.846,-478
11,6,-9.3161,-5.38788,-618.605,-180002,9757.82,3524.96,65.7739,369.595,7.86,-1.58172,4.4754,-132.387,5123.93,-2247.8,2637.4,79.021,746.296,-478
11,7,-5.95917,-4.47235,-621.047,-182199,9391.61,7095.52,65.1222,371.989,7.86,1.16486,3.55988,-132.387,4849.27,-1149.17,1401.44,87.3196,748.371,-478
11,8,-6.26434,-3.55682,-615.554,-181375,10215.6,3936.95,66.5958,373.269,7.86,1.77521,2.64435,-132.997,4849.27,-2522.46,165.48,77.0338,748.539,-478
11,9,-4.43329,-0.81024,-617.385,-182199,9208.5,4211.61,64.9153,373.73,7.86,1.16486,4.17023,-127.504,4940.83,-1973.14,1126.78,80.5249,746.25,-478
12,0,-5.65399,-3.55682,-616.164,-176157,9666.27,4348.94,65.6878,364.508,7.86,2.08039,4.4754,-132.387,5947.91,-3895.75,1538.77,66.573,740.072,-478
12,1,-6.56952,-3.55682,-617.385,-181650,8933.85,5310.24,64.4705,372.84,7.86,1.47003,9.35822,-132.997,5123.93,-2522.46,1538.77,77.0338,746.474,-478
12,2,-5.34881,-4.16717,-616.774,-180277,9391.61,4074.28,65.227,370.904,7.86,0.859682,6.91681,-125.673,5123.93,-2797.12,1676.1,73.7429,744.228,-478
12,3,-4.43329,-2.94647,-616.774,-187692,9300.06,4348.94,65.0786,382.928,7.86,2.99591,5.08576,-130.556,5123.93,-2247.8,-383.837,78.7829,745.753,-478
12,4,-7.17987,-3.25165,-613.723,-181375,9391.61,2426.33,65.3027,374.148,7.86,0.859682,4.17023,-132.387,5032.38,-1973.14,1538.77,81.0956,746.987,-478
12,5,-6.26434,-3.25165,-616.164,-181101,8933.85,4623.6,64.4991,372.531,7.86,2.08039,5.08576,-129.335,5215.49,-2247.8,1264.11,78.6204,744.675,-478
12,6,-5.34881,-7.21893,-615.554,-181101,9483.16,3662.29,65.4059,372.823,7.86,-0.361021,3.2547,-139.101,4940.83,-2522.46,28.1506,77.866,749.48,-478
12,7,-5.34881,-4.16717,-619.216,-184396,9300.06,4623.6,65.0191,376.405,7.86,1.16486,3.55988,-133.608,4116.85,-874.511,1126.78,89.4547,754.187,-478
12,8,-5.65399,-3.55682,-614.943,-182199,9483.16,2838.32,65.4212,374.901,7.86,0.554506,-3.76434,-132.387,4666.17,-2522.46,852.125,76.9463,749.754,-478
12,9,-5.95917,-1.42059,-616.164,-182199,9208.5,4348.94,64.9449,374.314,7.86,0.859682,2.034,-140.322,4574.62,-1973.14,1126.78,81.9384,752.399,-478
13,0,-6.56952,-3.25165,-615.554,-178903,10764.9,3387.63,67.4882,369.253,7.86,1.16486,2.94953,-133.608,5307.04,-2522.46,3186.72,77.1204,745.279,-478
13,1,-5.34881,-4.16717,-618.605,-182749,9300.06,5035.58,65.0339,374.035,7.86,0.859682,3.2547,-132.997,5032.38,-3071.78,1264.11,72.9035,747.162,-478
13,2,-5.95917,-4.77752,-618.605,-181101,9849.37,4074.28,65.9219,371.371,7.86,1.47003,4.17023,-134.828,5123.93,-599.852,989.454,91.551,746.997,-478
13,3,-5.95917,-1.72577,-617.385,-182199,8842.29,4486.27,64.3222,373.73,7.86,2.69074,2.64435,-128.115,5032.38,-2247.8,1126.78,78.4548,745.72,-478
13,4,-5.65399,-3.55682,-616.774,-180002,9666.27,3936.95,65.6723,370.459,7.86,1.47003,3.2547,-131.777,5398.59,-3346.43,1401.44,70.6053,744.032,-478
13,5,-5.95917,-3.55682,-616.774,-181375,9391.61,5172.91,65.227,372.686,7.86,0.554506,6.61163,-131.777,4757.72,-1973.14,1676.1,81.0266,748.896,-478
13,6,-5.95917,-5.0827,-612.502,-181375,9574.71,4623.6,65.6321,374.737,7.86,1.16486,2.64435,-134.218,4849.27,-4719.73,1538.77,60.8354,748.87,-478
13,7,-5.95917,-3.55682,-617.385,-182749,6919.69,4623.6,61.2081,374.619,7.86,0.859682,3.86505,-132.387,4666.17,-2247.8,-383.837,79.021,749.754,-478
13,8,-5.65399,-2.03094,-617.385,-181375,9391.61,4074.28,65.2119,372.395,7.86,3.60626,5.69611,-131.777,5307.04,-1973.14,1538.77,81.0266,744.727,-478
13,9,-5.34881,-3.55682,-617.995,-181101,9208.5,4623.6,64.9006,371.66,7.86,1.16486,4.78058,-129.946,5123.93,-6916.99,2088.09,42.7701,745.569,-478
14,0,-4.73846,-4.16717,-617.385,-181650,10032.5,3936.95,66.25,372.84,7.86,0.24933,4.78058,-131.777,4940.83,-2247.8,1538.77,78.9424,747.506,-478
14,1,-5.65399,-3.55682,-616.164,-183298,9483.16,4211.61,65.3907,376.097,7.86,0.859682,4.78058,-132.997,4757.72,-1698.49,1813.43,83.2292,749.227,-478
14,2,-7.17987,-4.16717,-616.774,-181925,9116.95,4074.28,64.7817,373.576,7.86,3.60626,1.72882,-131.777,4849.27,-2797.12,852.125,74.7738,748.201,-478
14,3,-6.26434,-3.862,-625.93,-182199,9300.06,3799.62,64.858,369.701,7.86,1.77521,2.33917,-134.218,4757.72,-599.852,989.454,91.5308,749.552,-478
14,4,-5.95917,-3.55682,-615.554,-181925,10856.5,4348.94,67.6369,374.161,7.86,0.859682,2.034,-134.218,5032.38,-3071.78,2088.09,73.1136,747.506,-478
14,5,-6.26434,-4.77752,-614.943,-181650,9300.06,3799.62,65.1234,374.008,7.86,-2.80243,2.33917,-134.218,5032.38,-3071.78,714.796,73.1136,747.506,-478
14,6,-6.56952,-4.16717,-621.047,-181650,9391.61,3799.62,65.1222,371.105,7.86,0.554506,3.86505,-133.608,3750.64,2146.73,989.454,112.067,756.928,-478
14,7,-6.56952,-4.77752,-616.774,-182199,10032.5,5035.58,66.266,374.022,7.86,2.08039,3.86505,-130.556,4849.27,-2797.12,2500.07,74.5753,747.857,-478
14,8,-5.95917,-3.55682,-617.995,-181650,9666.27,3936.95,65.6413,372.549,7.86,1.77521,3.55988,-132.997,5123.93,-2797.12,1538.77,74.9686,746.474,-478
14,9,-7.79022,-4.77752,-618.605,-182199,9666.27,4074.28,65.6259,373.147,7.86,-2.19208,6.00128,-132.997,5856.35,-2522.46,1676.1,77.0338,740.966,-478
15,0,-6.26434,-3.25165,-615.554,-181650,9483.16,3936.95,65.4059,373.715,7.86,0.859682,4.17023,-132.997,4757.72,-2522.46,1264.11,77.0338,749.227,-478
15,1,-7.17987,-4.16717,-616.164,-181650,8659.19,4898.25,64.0534,373.423,7.86,0.859682,4.4754,-132.387,4666.17,-2247.8,-109.179,79.021,749.754,-478
