Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
10,3,-6.26434,-5.99823,-621.657,-190714,11131.1,5172.91,67.9056,385.398,7.86,2.08039,14.8514,-126.284,3201.33,224.122,2500.07,97.7748,759.65,-478
10,4,-6.87469,-8.74481,-615.554,-188791,11314.2,4348.94,68.3806,385.316,7.86,2.08039,11.1893,-126.894,3292.88,-4170.41,2637.4,63.1347,759.05,-478
10,5,-6.26434,-5.99823,-623.488,-190714,10215.6,4898.25,66.3846,384.497,7.86,1.77521,10.8841,-128.725,2835.11,224.122,440.138,97.7411,762.975,-478
10,6,-5.95917,-6.91375,-621.047,-187967,11314.2,3387.63,68.218,381.277,7.86,3.30109,9.96857,-128.115,3384.43,-50.536,1950.76,95.6055,758.583,-478
10,7,-5.95917,-6.3034,-628.371,-190439,10948,4623.6,67.4228,381.683,7.86,2.69074,7.52716,-129.335,1736.48,4344,1538.77,129.587,771.574,-478
10,8,-6.87469,-8.74481,-621.047,-189615,12321.3,3799.62,69.8396,383.93,7.86,2.99591,7.52716,-128.725,2926.67,498.78,3736.04,99.8748,762.264,-478
10,9,-6.26434,-6.3034,-624.099,-190164,11039.6,4486.27,67.6888,383.317,7.86,2.38556,8.13751,-131.777,3384.43,-599.852,2362.75,91.448,759.317,-478
11,0,-8.70575,-7.21893,-622.878,-189615,11772,4623.6,68.8993,383.033,7.86,-0.971373,10.2737,-130.556,3750.64,-50.536,1950.76,95.6129,756.272,-478
11,1,-7.17987,-5.99823,-620.436,-189615,11588.9,3524.96,68.6786,384.23,7.86,2.38556,7.83234,-129.946,3109.77,1048.1,2088.09,104.066,761.069,-478
11,2,-8.0954,-6.60858,-621.047,-187967,10948,4898.25,67.6283,381.277,7.86,3.30109,9.35822,-129.335,2835.11,-50.536,989.454,95.6093,763.079,-478
11,3,-3.51776,-6.91376,-625.319,-189340,11405.8,4760.92,68.2399,381.405,7.86,6.35285,9.35822,-122.011,3018.22,1048.1,1950.76,104.59,760.263,-478
11,4,-7.17987,-5.69305,-616.774,-190164,11314.2,4211.61,68.3442,386.936,7.86,2.99591,8.74786,-128.115,4483.06,-2797.12,2500.07,74.1671,750.007,-478
11,5,-5.95917,-6.60858,-622.267,-189340,11039.6,2838.32,67.7409,382.89,7.86,2.38556,9.05304,-129.946,3109.77,224.122,1813.43,97.7247,761.069,-478
11,6,-7.48505,-6.91375,-621.047,-188791,10307.1,4760.92,66.5964,382.603,7.86,2.69074,10.2737,-130.556,3109.77,498.78,2088.09,99.8204,761.181,-478
11,7,-5.95917,-5.69305,-621.657,-189890,10673.3,4760.92,67.1692,384.072,7.86,4.21662,8.74786,-128.115,1278.72,-599.852,1950.76,91.3179,775.019,-478
11,8,-6.87469,-7.82928,-622.878,-189890,11405.8,4211.61,68.3114,383.474,7.86,2.38556,9.35822,-126.894,3201.33,1872.07,2362.75,110.753,759.772,-478
11,9,-5.95917,-6.91375,-622.878,-189890,11405.8,4074.28,68.3114,383.474,7.86,2.38556,8.44269,-126.894,3475.98,1322.76,3049.39,106.424,757.607,-478
12,0,-10.5368,-5.69305,-621.047,-190714,11405.8,4348.94,68.3654,385.699,7.86,0.554506,12.1048,-132.997,3475.98,224.122,2500.07,97.6852,758.864,-478
12,1,-7.48505,-6.60858,-622.267,-184671,11405.8,4211.61,68.3294,375.386,7.86,2.69074,10.2737,-126.284,3567.54,-325.194,2225.42,93.4249,756.75,-478
12,2,-7.48505,-6.3034,-622.267,-189890,11222.7,5996.89,68.0351,383.773,7.86,1.77521,12.41,-128.725,3201.33,773.439,1126.78,102.008,760.131,-478
12,3,-6.26434,-7.82928,-622.267,-189615,11222.7,4760.92,68.0351,383.331,7.86,2.08039,8.74786,-120.18,3018.22,224.122,1950.76,97.8649,759.886,-478
12,4,-5.65399,-7.21893,-622.878,-194009,11314.2,5172.91,68.1644,390.088,7.86,4.21662,7.83234,-129.335,3384.43,224.122,165.48,97.7329,758.832,-478
12,5,-8.70575,-6.60858,-619.826,-189066,11314.2,2563.66,68.2539,383.645,7.86,2.38556,9.05304,-128.115,2835.11,-599.852,1538.77,91.3179,762.87,-478
12,6,-6.87469,-5.99823,-620.436,-189615,11131.1,4760.92,67.9408,384.23,7.86,2.08039,7.83234,-130.556,3018.22,498.78,1813.43,99.8204,761.882,-478
12,7,-7.48505,-10.2707,-621.047,-189066,11222.7,4348.94,68.0706,383.046,7.86,1.47003,8.13751,-134.828,3109.77,-50.536,1264.11,95.6252,761.935,-478
12,8,-6.56952,-5.99823,-624.709,-191812,11039.6,4211.61,67.6715,385.658,7.86,2.69074,9.66339,-127.504,2560.46,1048.1,1676.1,104.22,764.919,-478
12,9,-6.56952,-6.60858,-621.047,-189890,11222.7,3524.96,68.0706,384.372,7.86,2.69074,6.30646,-128.725,3292.88,224.122,1676.1,97.7411,759.419,-478
13,0,-6.87469,-3.862,-622.267,-190714,11314.2,4760.92,68.1822,385.097,7.86,2.38556,8.74786,-126.284,3018.22,4893.31,1950.76,134.749,761.1,-478
13,1,-8.40057,-7.52411,-619.216,-186319,12229.7,4074.28,69.7504,379.51,7.86,2.69074,8.44269,-129.335,3659.09,-50.536,4560.01,95.6093,756.708,-478
13,2,-6.56952,-7.52411,-624.099,-190164,11314.2,5447.57,68.1289,383.317,7.86,2.08039,8.74786,-128.725,3201.33,-599.852,1813.43,91.3401,760.131,-478
13,3,-6.87469,-6.3034,-621.657,-188516,11772,4211.61,68.9365,381.863,7.86,2.08039,13.6307,-128.725,3384.43,-3621.09,2637.4,67.8695,758.708,-478
13,4,-5.65399,-5.69305,-622.267,-189340,10490.2,4211.61,66.8581,382.89,7.86,2.38556,9.96857,-128.115,3475.98,498.78,-109.179,99.8932,757.868,-478
13,5,-6.26434,-5.69305,-621.657,-189066,11222.7,3799.62,68.0528,382.747,7.86,2.08039,9.66339,-126.894,2652.01,1322.76,2225.42,106.424,764.101,-478
13,6,-6.26434,-5.38788,-622.267,-189890,11405.8,4486.27,68.3294,383.773,7.86,7.87873,9.96857,-125.673,3567.54,1048.1,2500.07,104.34,756.613,-478
13,7,-7.17987,-7.21893,-621.047,-189890,11039.6,4486.27,67.7757,384.372,7.86,2.69074,11.1893,-131.166,3201.33,-3071.78,2637.4,72.5811,760.593,-478
13,8,-6.26434,-5.99823,-621.657,-191538,12138.2,4486.27,69.5256,386.723,7.86,1.77521,10.5789,-128.725,3475.98,498.78,2500.07,99.8748,757.997,-478
13,9,-7.79022,-6.60858,-620.436,-189615,11314.2,4074.28,68.2359,384.23,7.86,-0.666197,10.2737,-128.725,3292.88,224.122,1950.76,97.7411,759.419,-478
14,0,-5.65399,-6.91376,-627.761,-189340,10673.3,4760.92,67.0023,380.227,7.86,2.38556,7.52716,-128.725,1828.03,5167.97,1538.77,136.147,770.799,-478
14,1,-7.48505,-8.13446,-621.047,-189890,12138.2,5035.58,69.5447,384.372,7.86,2.69074,8.44269,-128.115,2926.67,-50.536,3049.39,95.6055,762.156,-478
14,2,-7.79022,-7.52411,-624.099,-190164,11314.2,4623.6,68.1289,383.317,7.86,1.77521,7.22199,-131.777,3018.22,224.122,1813.43,97.7008,762.096,-478
14,3,-10.842,-6.91375,-621.047,-190714,11863.5,4074.28,69.1025,385.699,7.86,-2.19208,9.96857,-129.946,3475.98,224.122,1950.76,97.7247,758.251,-478
14,4,-6.56952,-4.77752,-625.93,-190714,11497.3,4760.92,68.3684,383.304,7.86,2.08039,7.83234,-126.894,3018.22,3245.36,1950.76,121.575,761.215,-478
14,5,-8.70575,-6.91375,-623.488,-187692,11314.2,4074.28,68.1466,379.651,7.86,2.69074,7.52716,-129.946,3109.77,773.439,1813.43,101.952,761.069,-478
14,6,-4.12811,-6.91376,-623.488,-189615,11405.8,4760.92,68.2935,382.735,7.86,3.30109,9.66339,-122.011,3109.77,224.122,2088.09,97.8369,759.512,-478
14,7,-7.17987,-6.60858,-614.333,-188791,11497.3,4760.92,68.7151,385.926,7.86,2.38556,8.74786,-128.115,4849.27,-2522.46,1950.76,76.3109,747.149,-478
14,8,-6.26434,-5.38788,-622.267,-189890,10764.9,3662.29,67.2995,383.773,7.86,1.77521,9.35822,-129.946,3201.33,224.122,1813.43,97.7247,760.364,-478
14,9,-7.79022,-7.21893,-619.826,-189340,11405.8,5035.58,68.4016,384.088,7.86,2.08039,10.5789,-130.556,3018.22,1048.1,2500.07,104.028,761.882,-478
15,0,-3.82294,-6.91376,-619.826,-189615,10856.5,4348.94,67.5153,384.531,7.86,4.82697,7.83234,-128.115,1553.38,224.122,1538.77,97.7494,772.875,-478
15,1,-5.95917,-8.13446,-622.878,-189890,11131.1,4348.94,67.8705,383.474,7.86,2.08039,10.2737,-125.673,3018.22,1322.76,2088.09,106.525,760.984,-478
15,2,-6.56952,-7.21893,-621.657,-190714,11222.7,4348.94,68.0528,385.398,7.86,2.38556,7.52716,-126.284,3659.09,1048.1,3461.38,104.3,756.025,-478
15,3,-12.9782,-7.52411,-621.657,-189615,11314.2,4211.61,68.2001,383.63,7.86,-0.361021,11.4944,-136.66,3109.77,224.122,2225.42,97.64,762.244,-478
