Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
9,3,-7.48504,-5.69305,-625.93,-187967,13511.5,3936.95,71.5863,378.916,7.86,-0.971373,7.83234,-125.063,5215.49,-1973.14,1264.11,80.2228,743.297,-478
9,4,-6.56952,-4.47235,-622.878,-186868,13419.9,3662.29,71.5451,378.623,7.86,0.24933,6.61163,-125.673,4208.41,-2797.12,1126.78,73.7429,751.513,-478
9,5,-8.70575,-5.0827,-626.54,-186868,12412.9,4211.61,69.8118,376.87,7.86,0.859682,7.22199,-123.842,3842.2,-1423.83,714.796,84.5029,753.975,-478
9,6,-2.29706,-5.0827,-628.371,-187418,13236.8,4623.6,71.0653,376.875,7.86,4.52179,5.69611,-116.518,4116.85,-1149.17,1813.43,86.1374,749.668,-478
9,7,-6.26434,-4.77752,-622.878,-187692,13603,4211.61,71.839,379.946,7.86,0.859682,7.22199,-122.621,5581.7,-3621.09,2088.09,66.4693,739.48,-478
9,8,-6.26434,-3.25165,-627.15,-187143,12596,2838.32,70.0844,377.017,7.86,0.24933,8.74786,-125.063,4391.51,-1973.14,1401.44,80.2228,749.886,-478
9,9,-6.26434,-5.38788,-624.709,-186868,13053.7,3936.95,70.8957,377.744,7.86,1.16486,8.74786,-125.673,4483.06,-1973.14,1676.1,80.2994,749.328,-478
10,0,-4.43329,-4.16717,-627.761,-187143,12962.2,4211.61,70.6483,376.727,7.86,1.77521,5.69611,-123.232,2652.01,-1698.49,1813.43,82.2172,763.48,-478
10,1,-6.56952,-5.99823,-626.54,-187692,13328.4,2975.65,71.273,378.185,7.86,0.554506,7.52716,-121.401,4299.96,-599.852,1401.44,91.0589,749.581,-478
10,2,-4.43329,-4.47235,-627.761,-187967,13419.9,4211.61,71.3775,378.04,7.86,1.16486,4.17023,-121.401,4574.62,-1698.49,2500.07,82.0093,747.318,-478
